sort_column,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,pass,beat_all_priors,failure_category,failure_type,github_plot,Notes,Column 1
1271,318,pastis,full,wavelet,horizVert,blue,2,0.019601,0.0240303,TRUE,0,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_2.jpg,,
1272,1272,pastis,full,wavelet,horizVert,blue,3,0.003042,0.0120285,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_3.jpg,,
1273,5088,pastis,full,wavelet,horizVert,blue,4,0.005463,0.0060176,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_4.jpg,,
1274,20352,pastis,full,wavelet,horizVert,blue,5,0.001756,0.0030096,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_5.jpg,,
1275,81408,pastis,full,wavelet,horizVert,blue,6,0.002680,0.0015050,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_6.jpg,,
1276,325632,pastis,full,wavelet,horizVert,blue,7,0.003737,0.0007526,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_7.jpg,,
1277,1302528,pastis,full,wavelet,horizVert,blue,8,0.004935,0.0003763,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_8.jpg,,
1278,318,pastis,full,wavelet,horizVert,gray,2,0.017339,0.0240303,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_2.jpg,,
1279,1272,pastis,full,wavelet,horizVert,gray,3,0.004103,0.0120285,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_3.jpg,,
1280,5088,pastis,full,wavelet,horizVert,gray,4,0.004938,0.0060176,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_4.jpg,,
1281,20352,pastis,full,wavelet,horizVert,gray,5,0.001851,0.0030096,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_5.jpg,,
1282,81408,pastis,full,wavelet,horizVert,gray,6,0.003292,0.0015050,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_6.jpg,,
1283,325632,pastis,full,wavelet,horizVert,gray,7,0.005021,0.0007526,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_7.jpg,,
1284,1302528,pastis,full,wavelet,horizVert,gray,8,0.006170,0.0003763,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_8.jpg,,
1285,318,pastis,full,wavelet,horizVert,green,2,0.017453,0.0240303,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_2.jpg,,
1286,1272,pastis,full,wavelet,horizVert,green,3,0.005004,0.0120285,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_3.jpg,,
1287,5088,pastis,full,wavelet,horizVert,green,4,0.005033,0.0060176,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_4.jpg,,
1288,20352,pastis,full,wavelet,horizVert,green,5,0.001941,0.0030096,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_5.jpg,,
1289,81408,pastis,full,wavelet,horizVert,green,6,0.003024,0.0015050,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_6.jpg,,
1290,325632,pastis,full,wavelet,horizVert,green,7,0.004927,0.0007526,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_7.jpg,,
1291,1302528,pastis,full,wavelet,horizVert,green,8,0.005978,0.0003763,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_8.jpg,,
1292,318,pastis,full,wavelet,horizVert,red,2,0.016664,0.0240303,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_2.jpg,,
1293,1272,pastis,full,wavelet,horizVert,red,3,0.004180,0.0120285,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_3.jpg,,
1294,5088,pastis,full,wavelet,horizVert,red,4,0.004832,0.0060176,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_4.jpg,,
1295,20352,pastis,full,wavelet,horizVert,red,5,0.002167,0.0030096,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_5.jpg,,
1296,81408,pastis,full,wavelet,horizVert,red,6,0.003232,0.0015050,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_6.jpg,,
1297,325632,pastis,full,wavelet,horizVert,red,7,0.004665,0.0007526,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_7.jpg,,
1298,1302528,pastis,full,wavelet,horizVert,red,8,0.005698,0.0003763,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_8.jpg,,
1299,262144000,segmentAnything,full,gabor,,blue,0,0.003951,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_0.jpg,,
1300,262144000,segmentAnything,full,gabor,,blue,1,0.003216,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_1.jpg,,
1301,262144000,segmentAnything,full,gabor,,blue,2,0.003171,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_2.jpg,,
1302,262144000,segmentAnything,full,gabor,,blue,3,0.003138,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_3.jpg,,
1303,262144000,segmentAnything,full,gabor,,blue,4,0.004320,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_4.jpg,,
1304,262144000,segmentAnything,full,gabor,,blue,5,0.003485,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_5.jpg,,
1305,262144000,segmentAnything,full,gabor,,blue,6,0.002921,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_6.jpg,,
1306,262144000,segmentAnything,full,gabor,,blue,7,0.002490,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_7.jpg,,
1307,262144000,segmentAnything,full,gabor,,blue,8,0.002485,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_8.jpg,,
1308,262144000,segmentAnything,full,gabor,,blue,9,0.002502,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_9.jpg,,
1309,262144000,segmentAnything,full,gabor,,blue,10,0.001960,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_10.jpg,,
1310,262144000,segmentAnything,full,gabor,,blue,11,0.002667,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_11.jpg,,
1311,262144000,segmentAnything,full,gabor,,blue,12,0.002441,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_12.jpg,,
1312,262144000,segmentAnything,full,gabor,,blue,13,0.002235,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_13.jpg,,
1313,262144000,segmentAnything,full,gabor,,blue,14,0.003255,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_14.jpg,,
1314,262144000,segmentAnything,full,gabor,,blue,15,0.003056,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_15.jpg,,
1315,262144000,segmentAnything,full,gabor,,blue,16,0.003209,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_16.jpg,,
1316,262144000,segmentAnything,full,gabor,,blue,17,0.003426,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_17.jpg,,
1317,262144000,segmentAnything,full,gabor,,blue,18,0.004660,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_18.jpg,,
1318,262144000,segmentAnything,full,gabor,,blue,19,0.004148,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_19.jpg,,
1319,262144000,segmentAnything,full,gabor,,blue,20,0.002558,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_20.jpg,,
1320,262144000,segmentAnything,full,gabor,,blue,21,0.002264,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_21.jpg,,
1321,262144000,segmentAnything,full,gabor,,blue,22,0.002541,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_22.jpg,,
1322,262144000,segmentAnything,full,gabor,,blue,23,0.003529,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_23.jpg,,
1323,262144000,segmentAnything,full,gabor,,blue,24,0.003125,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_24.jpg,,
1324,262144000,segmentAnything,full,gabor,,blue,25,0.003890,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_25.jpg,,
1325,262144000,segmentAnything,full,gabor,,blue,26,0.003991,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_26.jpg,,
1326,262144000,segmentAnything,full,gabor,,blue,27,0.002502,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_27.jpg,,
1327,262144000,segmentAnything,full,gabor,,blue,28,0.002845,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_28.jpg,,
1328,262144000,segmentAnything,full,gabor,,blue,29,0.003151,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_29.jpg,,
1329,262144000,segmentAnything,full,gabor,,blue,30,0.003195,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_30.jpg,,
1330,262144000,segmentAnything,full,gabor,,blue,31,0.003661,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_31.jpg,,
1331,262144000,segmentAnything,full,gabor,,blue,32,0.003857,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_32.jpg,,
1332,262144000,segmentAnything,full,gabor,,blue,33,0.004176,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_33.jpg,,
1333,262144000,segmentAnything,full,gabor,,blue,34,0.002592,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_34.jpg,,
1334,262144000,segmentAnything,full,gabor,,blue,35,0.001659,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_35.jpg,,
1335,262144000,segmentAnything,full,gabor,,blue,36,0.001486,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_36.jpg,,
