,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,pass,failure_category,failure_type,github_plot
729,65536000.0,coco,outdoor,gabor,,green,17,0.0043267457417509,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_17.jpg
730,65536000.0,coco,outdoor,gabor,,green,18,0.0036729332250401,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_18.jpg
731,65536000.0,coco,outdoor,gabor,,green,19,0.0054231404486036,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_19.jpg
732,65536000.0,coco,outdoor,gabor,,green,20,0.0082824305403787,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_20.jpg
733,65536000.0,coco,outdoor,gabor,,green,21,0.0035121384467815,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_21.jpg
734,65536000.0,coco,outdoor,gabor,,green,22,0.0025757587624466,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_22.jpg
735,65536000.0,coco,outdoor,gabor,,green,23,0.0034096336193906,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_23.jpg
736,65536000.0,coco,outdoor,gabor,,green,24,0.0030697972127188,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_24.jpg
737,65536000.0,coco,outdoor,gabor,,green,25,0.0045811293661791,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_25.jpg
738,65536000.0,coco,outdoor,gabor,,green,26,0.0039071216870621,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_26.jpg
739,65536000.0,coco,outdoor,gabor,,green,27,0.0064908516898474,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_27.jpg
740,65536000.0,coco,outdoor,gabor,,green,28,0.0022899127686041,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_28.jpg
741,65536000.0,coco,outdoor,gabor,,green,29,0.0032575182155675,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_29.jpg
742,65536000.0,coco,outdoor,gabor,,green,30,0.0054342802966922,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_30.jpg
743,65536000.0,coco,outdoor,gabor,,green,31,0.0046992983898824,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_31.jpg
744,65536000.0,coco,outdoor,gabor,,green,32,0.0035870312536179,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_32.jpg
745,65536000.0,coco,outdoor,gabor,,green,33,0.0041213428267509,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_33.jpg
746,65536000.0,coco,outdoor,gabor,,green,34,0.0108632409644477,0.0001677585889693,1,False,interesting_failure,other,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_34.jpg
747,65536000.0,coco,outdoor,gabor,,green,35,0.0019072586149398,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_35.jpg
748,65536000.0,coco,outdoor,gabor,,green,36,0.0027020270424039,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_36.jpg
749,65536000.0,coco,outdoor,gabor,,green,37,0.0030592043681328,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_37.jpg
750,65536000.0,coco,outdoor,gabor,,green,38,0.002537558105665,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_38.jpg
751,65536000.0,coco,outdoor,gabor,,green,39,0.00306003027157,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_39.jpg
752,65536000.0,coco,outdoor,gabor,,green,40,0.0026562002573212,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_40.jpg
753,65536000.0,coco,outdoor,gabor,,green,41,0.0086810890962212,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_41.jpg
754,65536000.0,coco,outdoor,gabor,,red,0,0.0072355661007059,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_0.jpg
755,65536000.0,coco,outdoor,gabor,,red,1,0.0039869126366373,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_1.jpg
756,65536000.0,coco,outdoor,gabor,,red,2,0.0035353542974742,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_2.jpg
757,65536000.0,coco,outdoor,gabor,,red,3,0.0038469341106134,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_3.jpg
758,65536000.0,coco,outdoor,gabor,,red,4,0.0036788753739743,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_4.jpg
759,65536000.0,coco,outdoor,gabor,,red,5,0.0075972745466522,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_5.jpg
760,65536000.0,coco,outdoor,gabor,,red,6,0.0120320803585511,0.0001677585889693,1,False,borderline,other,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_6.jpg
761,65536000.0,coco,outdoor,gabor,,red,7,0.0044483229359577,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_7.jpg
762,65536000.0,coco,outdoor,gabor,,red,8,0.0022452763416103,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_8.jpg
763,65536000.0,coco,outdoor,gabor,,red,9,0.0022088743851829,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_9.jpg
764,65536000.0,coco,outdoor,gabor,,red,10,0.002146736749513,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_10.jpg
765,65536000.0,coco,outdoor,gabor,,red,11,0.0027760047695953,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_11.jpg
766,65536000.0,coco,outdoor,gabor,,red,12,0.006458440153985,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_12.jpg
767,65536000.0,coco,outdoor,gabor,,red,13,0.0099971231365187,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_13.jpg
768,65536000.0,coco,outdoor,gabor,,red,14,0.003970172049734,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_14.jpg
769,65536000.0,coco,outdoor,gabor,,red,15,0.0038222401609221,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_15.jpg
770,65536000.0,coco,outdoor,gabor,,red,16,0.0050772550337448,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_16.jpg
771,65536000.0,coco,outdoor,gabor,,red,17,0.0048051447414911,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_17.jpg
772,65536000.0,coco,outdoor,gabor,,red,18,0.0040198993226593,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_18.jpg
773,65536000.0,coco,outdoor,gabor,,red,19,0.0049223784908647,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_19.jpg
774,65536000.0,coco,outdoor,gabor,,red,20,0.0086835844433347,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_20.jpg
775,65536000.0,coco,outdoor,gabor,,red,21,0.0027534043154824,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_21.jpg
776,65536000.0,coco,outdoor,gabor,,red,22,0.0038093366623423,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_22.jpg
777,65536000.0,coco,outdoor,gabor,,red,23,0.0036258567863757,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_23.jpg
778,65536000.0,coco,outdoor,gabor,,red,24,0.0033654261373472,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_24.jpg
779,65536000.0,coco,outdoor,gabor,,red,25,0.0023420066802099,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_25.jpg
780,65536000.0,coco,outdoor,gabor,,red,26,0.002724713176775,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_26.jpg
781,65536000.0,coco,outdoor,gabor,,red,27,0.00700561655032,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_27.jpg
782,65536000.0,coco,outdoor,gabor,,red,28,0.0019006938162668,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_28.jpg
783,65536000.0,coco,outdoor,gabor,,red,29,0.0048517349205078,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_29.jpg
784,65536000.0,coco,outdoor,gabor,,red,30,0.0047683353933005,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_30.jpg
785,65536000.0,coco,outdoor,gabor,,red,31,0.0044095841066124,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_31.jpg
786,65536000.0,coco,outdoor,gabor,,red,32,0.0035142204864395,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_32.jpg
787,65536000.0,coco,outdoor,gabor,,red,33,0.0040596324737499,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_33.jpg
788,65536000.0,coco,outdoor,gabor,,red,34,0.0104299542560557,0.0001677585889693,1,False,interesting_failure,other,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_34.jpg
789,65536000.0,coco,outdoor,gabor,,red,35,0.0015721830215269,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_35.jpg
790,65536000.0,coco,outdoor,gabor,,red,36,0.0022324358824636,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_36.jpg
791,65536000.0,coco,outdoor,gabor,,red,37,0.0028304760395279,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_37.jpg
792,65536000.0,coco,outdoor,gabor,,red,38,0.0028859328470359,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_38.jpg
